0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58
Route No.;Event Code;If Key Event;Time(Sec);Lon_Gen;Lat_Gen;HD;HD_N;HD_AN;HD_C;HD_C_N;HD_C_AN;EGD1;Goal L/R;EGD2;Goal F/B;EGD1_N;EGD1_Ncol;EGD_C1;EGD_C1_N;EGD_C1_Ncol;EGD_C1_AN;EGD_C1_ANcol;Goal Movement F/B;EGD_C2;EGD_C2_N;EGD_C2_Ncol;EGD_C2_AN;EGD_C2_Ancol;Lon_Goal;Lat_Goal;GP;GP N/F;GP_N;GP_C;GP_C_N;GP_C_Ncol;GP_C_AN;AGD;AGD_N;AGD_AN;AGD_C;AGD_C_N;AGD_C_AN;PD;PD N/F;PD_N;PD_C;PD_C_N;PD_C_Ncol;PD_C_AN;NOS;NOS_N;NOS_C;NOS_C_N;NOS_C_Ncol;NOS_C_AN;E;N
1;7;0;37;-0.13522347;51.512904;33.12014958;0.188388736;0.188388736;0;0;0;136.599578;2;-133.400422;4;0.758886545;0.758886545;1.45329304;0.008251791;0.008251791;0.008974211;0.008974211;4;-1.45329304;-0.008251791;0.008251791;-0.008251791;0.008251791;-0.13591149;51.512996;49.77956616;1;0.22531503;1.28498657;0.008431004;0.008431004;0.008658265;169.7197276;0.943463085;0.943463085;1.45329304;0.006282022;0.006282022;223.821357;2;0.559442248;-1.790035951;-0.005176909;0.005176909;-0.008022182;6;0.75;0;0;0;0;765.463531;325.3220529
1;7;0;38;-0.1351943;51.512912;33.12014958;0.188388736;0.188388736;0;0;0;137.9788939;2;-132.0211061;4;0.76654941;0.76654941;1.379315874;0.007831749;0.007831749;0.008517395;0.008517395;4;-1.379315874;-0.007831749;0.007831749;-0.007831749;0.007831749;-0.13591149;51.512996;51.09495692;1;0.231268825;1.315390753;0.008630491;0.008630491;0.008863129;171.0990435;0.95113063;0.95113063;1.379315874;0.005962247;0.005962247;222.031321;2;0.554968047;-1.790035951;-0.005176909;0.005176909;-0.008022182;6;0.75;0;0;0;0;766.9627337;326.3001223
1;7;0;39;-0.13517953;51.512921;33.12014958;0.188388736;0.188388736;0;0;0;139.2882589;2;-130.7117411;4;0.773823661;0.773823661;1.309365018;0.007434568;0.007434568;0.008085443;0.008085443;4;-1.309365018;-0.007434568;0.007434568;-0.007434568;0.007434568;-0.13591149;51.512996;52.43846389;1;0.23734988;1.343506968;0.008814966;0.008814966;0.009052577;172.4084085;0.958409321;0.958409321;1.309365018;0.005659877;0.005659877;220.2412851;2;0.550493846;-1.790035951;-0.005176909;0.005176909;-0.008022182;6;0.75;0;0;0;0;768.4619365;327.2781918
1;18;-1;39.29629938;-0.13516512;51.512921;33.12014958;0.188388736;0.188388736;0;0;0;139.6566585;2;-130.3433415;4;0.775870325;0.775870325;0.368399557;0.002091771;0.002091771;0.002274899;0.002274899;4;-0.368399557;-0.002091771;0.002091771;-0.002091771;0.002091771;-0.13591149;51.512996;52.84425097;1;0.239186576;0.405787085;0.002662435;0.002662435;0.002734201;172.776808;0.960457235;0.960457235;0.368399557;0.001592448;0.001592448;219.7108985;2;0.549168143;-0.530386541;-0.001533915;0.001533915;-0.002376967;6;0.75;0;0;0;0;768.9061493;327.5679931
1;17;-1;39.98;-0.13515036;51.51293;33.12014958;0.188388736;0.188388736;0;0;0;140.5067278;2;-129.4932722;4;0.780592932;0.780592932;0.850069299;0.004826689;0.004826689;0.005249252;0.005249252;4;-0.850069299;-0.004826689;0.004826689;-0.004826689;0.004826689;-0.13591149;51.512996;53.7805907;1;0.243424689;0.936339733;0.006143476;0.006143476;0.006309076;173.6268773;0.965182726;0.965182726;0.850069299;0.00367452;0.00367452;218.4870498;2;0.546109129;-1.223848691;-0.003539456;0.003539456;-0.005484771;6;0.75;0;0;0;0;769.9311552;328.2366998
1;7;0;40;-0.13515036;51.51293;33.12014958;0.188388736;0.188388736;0;0;0;140.5315945;2;-129.4684055;4;0.78073108;0.78073108;1.243335567;0.007059653;0.007059653;0.007677705;0.007677705;4;-1.243335567;-0.007059653;0.007059653;-0.007059653;0.007059653;-0.13591149;51.512996;53.80798105;1;0.243548665;1.369517161;0.008985623;0.008985623;0.009227834;173.651744;0.965320959;0.965320959;1.243335567;0.005374457;0.005374457;218.4512491;2;0.546019645;-1.790035951;-0.005176909;0.005176909;-0.008022182;6;0.75;0;0;0;0;769.9611392;328.2562612
1;7;0;41;-0.13513559;51.512939;33.12014958;0.188388736;0.188388736;0;0;0;141.712686;2;-128.287314;4;0.7872927;0.7872927;1.181091493;0.006706232;0.006706232;0.007293342;0.007293342;4;-1.181091493;-0.006706232;0.006706232;-0.006706232;0.006706232;-0.13591149;51.512996;55.20157254;1;0.249856416;1.393591498;0.009143579;0.009143579;0.009390047;174.8328355;0.971886584;0.971886584;1.181091493;0.0051054;0.0051054;216.6612132;2;0.541545444;-1.790035951;-0.005176909;0.005176909;-0.008022182;6;0.75;0;0;0;0;771.460342;329.2343306
1;7;0;42;-0.13510641;51.512947;33.12014958;0.188388736;0.188388736;0;0;0;142.8351615;2;-127.1648385;4;0.793528675;0.793528675;1.122475508;0.00637341;0.00637341;0.006931384;0.006931384;4;-1.122475508;-0.00637341;0.00637341;-0.00637341;0.00637341;-0.13591149;51.512996;56.6174607;1;0.256265087;1.415888153;0.009289871;0.009289871;0.009540282;175.955311;0.978126367;0.978126367;1.122475508;0.004852026;0.004852026;214.8711772;2;0.537071243;-1.790035951;-0.005176909;0.005176909;-0.008022182;6;0.75;0;0;0;0;772.9595447;330.2124001
1;21;-1;42.39179663;-0.13509201;51.512947;33.12014958;0.188388736;0.188388736;0;0;0;143.2533327;2;-126.7466673;4;0.795851848;0.795851848;0.418171179;0.002374374;0.002374374;0.002582243;0.002582243;4;-0.418171179;-0.002374374;0.002374374;-0.002374374;0.002374374;-0.13591149;51.512996;57.18029749;1;0.25881263;0.562836791;0.003692863;0.003692863;0.003792405;176.3734822;0.980450959;0.980450959;0.418171179;0.001807592;0.001807592;214.1698472;2;0.535318266;-0.701330046;-0.002028296;0.002028296;-0.003143064;6;0.75;0;0;0;0;773.5469273;330.5956044
1;7;0;43;-0.13509201;51.512947;33.12014958;0.188388736;0.188388736;0;0;0;143.9024784;2;-126.0975216;4;0.799458213;0.799458213;1.067316949;0.00606022;0.00606022;0.006590775;0.006590775;4;-1.067316949;-0.00606022;0.00606022;-0.00606022;0.00606022;-0.13591149;51.512996;58.05401414;1;0.262767295;1.436553442;0.009425459;0.009425459;0.009679526;177.022628;0.984059526;0.984059526;1.067316949;0.004613597;0.004613597;213.0811413;2;0.532597042;-1.790035951;-0.005176909;0.005176909;-0.008022182;6;0.75;0;0;0;0;774.4587475;331.1904695
